Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20152017,2015-2017,%,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20162018,2016-2018,%,28.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20162018,2016-2018,%,26.6,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20162018,2016-2018,%,30,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20172019,2017-2019,%,28.9,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20172019,2017-2019,%,27.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20172019,2017-2019,%,30.6,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20182020,2018-2020,%,29.9,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20182020,2018-2020,%,27.7,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20182020,2018-2020,%,32,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20192021,2019-2021,%,30.5,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20192021,2019-2021,%,27.9,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20192021,2019-2021,%,33.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,30.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,27.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,33.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,%,29.5,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,%,26.4,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20212023,2021-2023,%,32.5,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20222024,2022-2024,%,28.5,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20222024,2022-2024,%,25.7,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20222024,2022-2024,%,31.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20162018,2016-2018,million No,0.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20162018,2016-2018,million No,0.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20162018,2016-2018,million No,0.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20172019,2017-2019,million No,0.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20172019,2017-2019,million No,0.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20172019,2017-2019,million No,0.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20182020,2018-2020,million No,0.2,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20182020,2018-2020,million No,0.2,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20182020,2018-2020,million No,0.2,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20192021,2019-2021,million No,0.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20192021,2019-2021,million No,0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20192021,2019-2021,million No,0.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20202022,2020-2022,million No,0.2,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20202022,2020-2022,million No,0.2,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20202022,2020-2022,million No,0.3,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20212023,2021-2023,million No,0.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20212023,2021-2023,million No,0.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20212023,2021-2023,million No,0.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071,Number of severely food insecure people (million) (3-year average),20222024,2022-2024,million No,0.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071,Number of severely food insecure people (million) (3-year average),20222024,2022-2024,million No,0.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071,Number of severely food insecure people (million) (3-year average),20222024,2022-2024,million No,0.4,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20162018,2016-2018,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20162018,2016-2018,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20162018,2016-2018,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20172019,2017-2019,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20172019,2017-2019,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20172019,2017-2019,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20182020,2018-2020,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20182020,2018-2020,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20182020,2018-2020,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20192021,2019-2021,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20192021,2019-2021,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20192021,2019-2021,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20202022,2020-2022,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20202022,2020-2022,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20202022,2020-2022,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20212023,2021-2023,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20212023,2021-2023,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20212023,2021-2023,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071M,Number of severely food insecure male adults (million) (3-year average),20222024,2022-2024,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071M,Number of severely food insecure male adults (million) (3-year average),20222024,2022-2024,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071M,Number of severely food insecure male adults (million) (3-year average),20222024,2022-2024,million No,0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20162018,2016-2018,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20162018,2016-2018,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20162018,2016-2018,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20172019,2017-2019,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20172019,2017-2019,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20172019,2017-2019,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20182020,2018-2020,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20182020,2018-2020,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20182020,2018-2020,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20192021,2019-2021,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20192021,2019-2021,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20192021,2019-2021,million No,<0.1,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20212023,2021-2023,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20212023,2021-2023,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20212023,2021-2023,million No,0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210071F,Number of severely food insecure female adults (million) (3-year average),20222024,2022-2024,million No,0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210071F,Number of severely food insecure female adults (million) (3-year average),20222024,2022-2024,million No,<0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210071F,Number of severely food insecure female adults (million) (3-year average),20222024,2022-2024,million No,0.1,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20162018,2016-2018,million No,1.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20162018,2016-2018,million No,1.2,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20162018,2016-2018,million No,1.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20172019,2017-2019,million No,1.3,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20172019,2017-2019,million No,1.2,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20172019,2017-2019,million No,1.4,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20182020,2018-2020,million No,1.4,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20182020,2018-2020,million No,1.3,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20182020,2018-2020,million No,1.5,A,Official figure,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20192021,2019-2021,million No,1.4,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20192021,2019-2021,million No,1.3,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20192021,2019-2021,million No,1.6,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20202022,2020-2022,million No,1.5,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20202022,2020-2022,million No,1.3,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20202022,2020-2022,million No,1.6,A,Official figure,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20212023,2021-2023,million No,1.5,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20212023,2021-2023,million No,1.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20212023,2021-2023,million No,1.6,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081,Number of moderately or severely food insecure people (million) (3-year average),20222024,2022-2024,million No,1.5,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20222024,2022-2024,million No,1.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081,Number of moderately or severely food insecure people (million) (3-year average),20222024,2022-2024,million No,1.6,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20142016,2014-2016,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20152017,2015-2017,million No,,O,Missing value,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20162018,2016-2018,million No,0.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20162018,2016-2018,million No,0.3,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20162018,2016-2018,million No,0.4,E,Estimated value,Official estimate
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20172019,2017-2019,million No,0.4,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20172019,2017-2019,million No,0.3,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20172019,2017-2019,million No,0.4,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20182020,2018-2020,million No,0.4,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61321,Confidence interval: Lower bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20182020,2018-2020,million No,0.3,E,Estimated value,Official estimate integrated with FAO data
FS,Suite of Food Security Indicators,275,Palestine,61322,Confidence interval: Upper bound,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),20182020,2018-2020,million No,0.4,E,Estimated value,Official estimate integrated with FAO data
